character_data_0_hp,character_data_1_hp,character_data_0_x,character_data_1_x,character_data_0_y,character_data_1_y,character_data_0_left,character_data_1_left,character_data_0_right,character_data_1_right,character_data_0_top,character_data_1_top,character_data_0_bottom,character_data_1_bottom,character_data_0_action,character_data_1_action,character_data_0_front,character_data_1_front,character_data_0_attack_data_current_hit_area_left,character_data_1_attack_data_current_hit_area_left,character_data_0_attack_data_current_hit_area_right,character_data_1_attack_data_current_hit_area_right,character_data_0_attack_data_current_hit_area_top,character_data_1_attack_data_current_hit_area_top,character_data_0_attack_data_current_hit_area_bottom,character_data_1_attack_data_current_hit_area_bottom,front_0,front_1,character_data_0_speed_x,character_data_1_speed_x,character_data_0_speed_y,character_data_1_speed_y,character_data_0_attack_data_setting_hit_area_left,character_data_1_attack_data_setting_hit_area_left,character_data_0_attack_data_setting_hit_area_right,character_data_1_attack_data_setting_hit_area_right,character_data_0_attack_data_setting_hit_area_top,character_data_1_attack_data_setting_hit_area_top,character_data_0_attack_data_setting_hit_area_bottom,character_data_1_attack_data_setting_hit_area_bottom,character_data_0_attack_data_start_up,character_data_1_attack_data_start_up,character_data_0_attack_data_active,character_data_1_attack_data_active,character_data_0_attack_data_hit_damage,character_data_1_attack_data_hit_damage,character_data_0_attack_data_hit_add_energy,character_data_1_attack_data_hit_add_energy,character_data_0_attack_data_guard_add_energy,character_data_1_attack_data_guard_add_energy,character_data_0_attack_data_give_energy,character_data_1_attack_data_give_energy,character_data_0_attack_data_impact_x,character_data_1_attack_data_impact_x,character_data_0_attack_data_impact_y,character_data_1_attack_data_impact_y,character_data_0_attack_data_give_guard_recov,character_data_1_attack_data_give_guard_recov,character_data_0_attack_data_attack_type,character_data_1_attack_data_attack_type,character_data_0_attack_data_current_frame,character_data_1_attack_data_current_frame,character_data_0_energy,character_data_1_energy,character_data_0_hit_confirm,character_data_1_hit_confirm,character_data_0_hit_count,character_data_1_hit_count,character_data_0_last_hit_frame,character_data_1_last_hit_frame,character_data_0_state,character_data_1_state
270,345,20,20,537,537,0,0,40,40,435,435,640,640,STAND_D_DB_BA,STAND_D_DF_FA,False,False,0,0,0,0,0,0,0,0,False,False,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,21,537,537,0,1,40,41,435,435,640,640,STAND_D_DB_BA,STAND_D_DF_FA,False,False,0,0,0,0,0,0,0,0,False,False,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,29,537,537,0,9,40,49,435,435,640,640,STAND_D_DB_BA,STAND_D_DF_FA,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,37,537,537,0,17,40,57,435,435,640,640,STAND_D_DB_BA,STAND_D_DF_FA,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,55,537,537,0,35,40,75,435,435,640,640,LANDING,STAND_D_DF_FA,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,12,False,False,0,0,1244,1579,STAND,STAND
270,345,20,59,537,537,0,39,40,79,435,435,640,640,STAND,STAND_D_DF_FA,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,12,False,False,0,0,1244,1579,STAND,STAND
270,345,20,61,537,537,0,41,40,81,435,435,640,640,STAND_D_DF_FA,STAND_D_DF_FA,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,False,False,0,0,1244,1579,STAND,STAND
270,345,20,61,537,537,0,41,40,81,435,435,640,640,STAND_D_DF_FA,STAND_D_DF_FA,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,False,False,0,0,1244,1579,STAND,STAND
270,345,20,61,537,537,0,41,40,81,435,435,640,640,STAND_D_DF_FA,STAND_D_DF_FA,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,False,False,0,0,1244,1579,STAND,STAND
270,345,20,61,537,537,0,41,40,81,435,435,640,640,STAND_D_DF_FA,STAND_D_DF_FA,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,False,False,0,0,1244,1579,STAND,STAND
270,345,20,61,537,537,0,41,40,81,435,435,640,640,STAND_D_DF_FA,STAND_D_DF_FA,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,False,False,0,0,1244,1579,STAND,STAND
270,345,20,61,537,537,0,41,40,81,435,435,640,640,STAND_D_DF_FA,STAND_D_DF_FA,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,False,False,0,0,1244,1579,STAND,STAND
270,345,20,61,537,537,0,41,40,81,435,435,640,640,STAND_D_DF_FA,STAND_D_DF_FA,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,False,False,0,0,1244,1579,STAND,STAND
270,345,20,61,537,537,0,41,40,81,435,435,640,640,STAND_D_DF_FA,STAND_D_DF_FA,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,False,False,0,0,1244,1579,STAND,STAND
270,345,20,61,537,537,0,41,40,81,435,435,640,640,STAND_D_DF_FA,STAND_D_DF_FA,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,False,False,0,0,1244,1579,STAND,STAND
270,345,20,61,537,537,0,41,40,81,435,435,640,640,STAND_D_DF_FA,STAND,True,False,0,201,0,201,0,335,0,335,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,False,False,0,0,1244,1579,STAND,STAND
270,345,20,51,537,519,0,31,40,71,435,417,640,622,STAND_D_DF_FA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,0,-10,0,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,False,False,0,0,1244,1579,STAND,AIR
270,345,20,20,537,444,0,0,40,40,435,342,640,547,STAND_D_DF_FA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,0,-10,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,False,False,0,0,1244,1579,STAND,AIR
270,345,20,20,537,411,0,0,40,40,435,309,640,514,STAND_D_DF_FA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,0,-10,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,False,False,0,0,1244,1579,STAND,AIR
270,345,20,20,537,394,0,0,40,40,435,292,640,497,STAND_D_DF_FA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,0,-10,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,False,False,0,0,1244,1579,STAND,AIR
270,345,20,20,537,381,0,0,40,40,435,279,640,484,STAND_D_DF_FA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,0,-10,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,False,False,0,0,1244,1579,STAND,AIR
270,345,20,20,537,372,0,0,40,40,435,270,640,475,STAND_D_DF_FA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,0,-10,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,False,False,0,0,1244,1579,STAND,AIR
270,345,20,20,537,366,0,0,40,40,435,264,640,469,STAND_D_DF_FA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,False,False,0,0,1244,1579,STAND,AIR
270,345,20,20,537,372,0,0,40,40,435,270,640,475,STAND_D_DF_FA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,0,-10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,False,False,0,0,1244,1579,STAND,AIR
270,345,20,20,537,402,0,0,40,40,435,300,640,505,STAND_D_DF_FA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,0,-10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,False,False,0,0,1244,1579,STAND,AIR
270,345,20,20,537,421,0,0,40,40,435,319,640,524,STAND_D_DF_FA,STAND_D_DB_BA,True,False,0,0,0,0,0,0,0,0,True,False,0,-10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,12,False,False,0,0,1244,1579,STAND,AIR
270,345,20,20,537,471,0,0,40,40,435,369,640,574,STAND_D_DF_FA,STAND_D_DB_BA,False,False,0,-70,0,-60,0,535,0,545,False,False,0,-10,0,15,0,220,0,230,0,280,0,290,0,31,0,5,0,10,0,5,0,2,0,10,0,5,0,0,0,5,0,2,0,2,99,12,False,False,0,0,1244,1579,STAND,AIR
270,345,20,20,537,502,0,0,40,40,435,400,640,605,STAND_D_DF_FA,STAND_D_DB_BA,False,False,0,-70,0,-60,0,564,0,574,False,False,0,-10,0,17,0,220,0,230,0,280,0,290,0,31,0,5,0,10,0,5,0,2,0,10,0,5,0,0,0,5,0,2,0,4,99,12,False,False,0,0,1244,1579,STAND,AIR
270,345,20,20,537,537,0,0,40,40,435,435,640,640,STAND_D_DF_FA,STAND_D_DB_BA,False,False,0,0,0,0,0,0,0,0,False,False,0,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,STAND,AIR
270,345,20,20,537,537,0,0,40,40,435,435,640,640,STAND_D_DF_FA,STAND_D_DB_BA,False,False,0,0,0,0,0,0,0,0,False,False,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,STAND,AIR
270,345,20,20,537,537,0,0,40,40,435,435,640,640,STAND_D_DF_FA,STAND_D_DB_BA,False,False,0,0,0,0,0,0,0,0,False,False,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,STAND,AIR
270,345,21,20,537,537,1,0,41,40,435,435,640,640,STAND_D_DF_FA,STAND_D_DB_BA,False,False,0,0,0,0,0,0,0,0,False,False,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,STAND,AIR
270,345,29,20,537,537,9,0,49,40,435,435,640,640,STAND_D_DF_FA,STAND_D_DB_BA,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,STAND,AIR
270,345,37,20,537,537,17,0,57,40,435,435,640,640,STAND_D_DF_FA,STAND_D_DB_BA,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,STAND,AIR
270,345,41,20,537,537,21,0,61,40,435,435,640,640,STAND_D_DF_FA,STAND_D_DB_BA,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,STAND,AIR
270,345,45,20,537,537,25,0,65,40,435,435,640,640,STAND_D_DF_FA,AIR,False,True,0,160,0,160,0,335,0,335,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,STAND,AIR
270,345,53,20,537,537,33,0,73,40,435,435,640,640,STAND_D_DF_FA,LANDING,False,True,0,0,0,0,0,0,0,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,STAND,STAND
270,345,57,20,537,537,37,0,77,40,435,435,640,640,STAND_D_DF_FA,STAND,False,True,0,-120,0,-120,0,335,0,335,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,STAND,STAND
270,345,59,20,537,537,39,0,79,40,435,435,640,640,STAND_D_DF_FA,BACK_STEP,False,True,0,0,0,0,0,0,0,0,False,True,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,STAND,STAND
270,345,59,20,537,537,39,0,79,40,435,435,640,640,STAND_D_DF_FA,BACK_STEP,False,True,0,0,0,0,0,0,0,0,False,True,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,STAND,STAND
270,345,59,20,537,537,39,0,79,40,435,435,640,640,STAND_D_DF_FA,BACK_STEP,False,True,0,0,0,0,0,0,0,0,False,True,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,STAND,STAND
270,345,59,20,537,537,39,0,79,40,435,435,640,640,STAND_D_DF_FA,BACK_STEP,False,True,0,0,0,0,0,0,0,0,False,True,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,STAND,STAND
270,345,61,20,537,537,41,0,81,40,435,435,640,640,STAND,STAND_GUARD,False,True,201,0,201,0,335,0,335,0,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,STAND,STAND
270,345,27,20,471,537,7,0,47,40,369,435,574,640,STAND_D_DB_BA,STAND_GUARD,False,True,0,0,0,0,0,0,0,0,False,True,-10,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,20,421,537,0,0,40,40,319,435,524,640,STAND_D_DB_BA,FORWARD_WALK,False,False,0,0,0,0,0,0,0,0,False,False,-10,-4,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,20,402,537,0,0,40,40,300,435,505,640,STAND_D_DB_BA,FORWARD_WALK,False,False,0,0,0,0,0,0,0,0,False,False,-10,-4,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,20,376,542,0,0,40,40,274,445,479,640,STAND_D_DB_BA,DASH,False,False,0,0,0,0,0,0,0,0,False,False,-10,-9,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,20,369,542,0,0,40,40,267,445,472,640,STAND_D_DB_BA,DASH,False,False,0,0,0,0,0,0,0,0,False,False,-10,-9,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,20,366,542,0,0,40,40,264,445,469,640,STAND_D_DB_BA,DASH,False,False,0,0,0,0,0,0,0,0,False,False,-10,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,20,376,537,0,0,40,40,274,435,479,640,STAND_D_DB_BA,STAND,False,False,0,0,0,0,0,0,0,0,False,False,-10,-4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,20,394,557,0,0,40,40,292,475,497,640,STAND_D_DB_BA,CROUCH,False,False,0,0,0,0,0,0,0,0,False,False,-10,-1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,AIR,CROUCH
270,345,20,20,411,537,0,0,40,40,309,435,514,640,STAND_D_DB_BA,STAND,False,False,0,0,0,0,0,0,0,0,False,False,-10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,20,432,537,0,0,40,40,330,435,535,640,STAND_D_DB_BA,STAND_B,False,False,0,0,0,0,0,0,0,0,False,False,-10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,20,457,537,0,0,40,40,355,435,560,640,STAND_D_DB_BA,STAND_B,False,False,-70,0,-60,0,522,0,532,0,False,False,-10,0,14,0,220,0,230,0,280,0,290,0,31,0,5,0,10,0,5,0,2,0,10,0,5,0,0,0,5,0,2,0,1,0,99,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,20,519,537,0,0,40,40,417,435,622,640,STAND_D_DB_BA,STAND_B,False,False,-70,-100,-60,-25,580,535,590,575,False,False,-10,0,18,0,220,185,230,260,280,200,290,240,31,5,5,3,10,10,5,5,2,2,10,10,5,5,0,-5,5,4,2,1,5,2,99,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,20,537,537,0,0,40,40,435,435,640,640,STAND_D_DB_BA,STAND_B,False,False,0,0,0,0,0,0,0,0,False,False,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,20,537,537,0,0,40,40,435,435,640,640,STAND_D_DB_BA,STAND_B,False,False,0,0,0,0,0,0,0,0,False,False,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,21,537,537,0,1,40,41,435,435,640,640,STAND_D_DB_BA,STAND_B,False,False,0,0,0,0,0,0,0,0,False,False,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,25,537,537,0,5,40,45,435,435,640,640,STAND_D_DB_BA,STAND_B,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,29,537,537,0,9,40,49,435,435,640,640,STAND_D_DB_BA,STAND_B,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,35,537,537,0,15,40,55,435,435,640,640,STAND_D_DB_BA,STAND,False,False,0,173,0,173,0,335,0,335,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,39,537,537,0,19,40,59,435,435,640,640,STAND_D_DB_BA,STAND_A,False,False,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,AIR,STAND
270,345,20,59,537,537,0,39,40,79,435,435,640,640,STAND,STAND_A,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,STAND,STAND
270,345,20,61,537,537,0,41,40,81,435,435,640,640,STAND,STAND_A,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,12,False,False,0,0,1244,1579,STAND,STAND
270,345,20,61,537,537,0,41,40,81,435,435,640,640,STAND_D_DF_FA,STAND_A,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,12,False,False,0,0,1244,1579,STAND,STAND
270,345,20,61,537,537,0,41,40,81,435,435,640,640,STAND_D_DF_FA,STAND_A,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,12,False,False,0,0,1244,1579,STAND,STAND
270,345,20,61,537,537,0,41,40,81,435,435,640,640,STAND_D_DF_FA,STAND_B,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,12,False,False,0,0,1244,1579,STAND,STAND
270,345,20,61,537,537,0,41,40,81,435,435,640,640,STAND_D_DF_FA,STAND_B,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,12,False,False,0,0,1244,1579,STAND,STAND
250,345,20,61,537,537,0,41,40,81,435,435,640,640,RISE,STAND_F_D_DFA,True,False,0,0,0,0,0,0,0,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,22,False,True,0,0,1244,1966,DOWN,STAND
250,345,30,71,519,537,10,51,50,91,417,435,622,640,STAND_D_DB_BA,STAND_F_D_DFA,True,False,0,0,0,0,0,0,0,0,True,False,10,0,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,22,False,True,0,0,1244,1966,AIR,STAND
250,345,50,91,486,537,30,71,70,111,384,435,589,640,STAND_D_DB_BA,STAND_F_D_DFA,True,False,0,0,0,0,0,0,0,0,True,False,10,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,22,False,True,0,0,1244,1966,AIR,STAND
250,345,90,131,432,537,70,111,110,151,330,435,535,640,STAND_D_DB_BA,STAND_B,True,False,0,0,0,0,0,0,0,0,True,False,10,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,22,False,False,0,0,1244,1966,AIR,STAND
250,345,130,171,394,537,110,151,150,191,292,435,497,640,STAND_D_DB_BA,STAND_B,True,False,0,41,0,116,0,535,0,575,True,False,10,0,-7,0,0,185,0,260,0,200,0,240,0,5,0,3,0,10,0,5,0,2,0,10,0,5,0,-5,0,4,0,1,0,2,114,22,False,False,0,0,1244,1966,AIR,STAND
250,345,160,201,376,537,140,181,180,221,274,435,479,640,STAND_D_DB_BA,STAND_B,True,False,0,0,0,0,0,0,0,0,True,False,10,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,22,False,False,0,0,1244,1966,AIR,STAND
250,345,180,221,369,537,160,201,200,241,267,435,472,640,STAND_D_DB_BA,STAND_B,True,False,0,0,0,0,0,0,0,0,True,False,10,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,22,False,False,0,0,1244,1966,AIR,STAND
250,345,200,241,366,537,180,221,220,261,264,435,469,640,STAND_D_DB_BA,STAND_B,True,False,0,0,0,0,0,0,0,0,True,False,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,22,False,False,0,0,1244,1966,AIR,STAND
250,345,240,281,372,537,220,261,260,301,270,435,475,640,STAND_D_DB_BA,STAND_B,True,False,0,0,0,0,0,0,0,0,True,False,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,22,False,False,0,0,1244,1966,AIR,STAND
